"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"lô E Cư Xá Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng điểm tâm","false",,,,"10.7376197","106.6575476","Thứ Tư","06:00 to 22:00","Thứ Năm","06:00 to 22:00","Thứ Sáu","06:00 to 22:00","Thứ Bảy","06:00 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:00","Thứ Ba","06:00 to 22:00","+84 903 087 180",,"45","Quận 8, Hồ Chí Minh","lô E Cư Xá Bùi Minh Trực","PHỞ TRẦN 1","3.7","https://www.google.com/maps/search/?api=1&query=PH%E1%BB%9E%20TR%E1%BA%A6N%201&query_place_id=ChIJc24Uql0vdTERQGxWqDQvgQY",,"3"
"40 Hẻm 85 Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,,"10.7377566","106.6604984","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 937 671 014",,"58","Quận 8, Hồ Chí Minh","40 Hẻm 85 Bùi Minh Trực","Bánh khọt Nhẫn - Bánh Khọt Ngon Quận 8","4.5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20kh%E1%BB%8Dt%20Nh%E1%BA%ABn%20-%20B%C3%A1nh%20Kh%E1%BB%8Dt%20Ngon%20Qu%E1%BA%ADn%208&query_place_id=ChIJE6ilm7UvdTERZSvPDh8nhj8",,"21"
"130 QL50, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7379837","106.65636","Thứ Tư","10:00 to 23:30","Thứ Năm","10:00 to 23:30","Thứ Sáu","10:00 to 23:30","Thứ Bảy","10:00 to 23:30","Chủ Nhật","10:00 to 23:30","Thứ Hai","10:00 to 23:30","Thứ Ba","10:00 to 23:30","+84 903 889 771",,"52","Quận 8, Hồ Chí Minh","130 QL50","Quán Mười Tiger","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20M%C6%B0%E1%BB%9Di%20Tiger&query_place_id=ChIJvVnd3FwudTER5Y2rFgY_pww",,"2"
"297 Bông Sao, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa nửa buổi","true",,,,"10.735541","106.6637159","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00","Thứ Ba","09:00 to 21:00","+84 877 392 988",,"53","Quận 8, Thành phố Hồ Chí Minh","297 Bông Sao","Cơm Gà Xối Mỡ Vina Chicken","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20G%C3%A0%20X%E1%BB%91i%20M%E1%BB%A1%20Vina%20Chicken&query_place_id=ChIJLXIkYR8vdTERSxTk6KaFRwc",,"1"
"310 Bông Sao, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,,"10.7355817","106.6633921","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00","Thứ Ba","10:00 to 21:00","+84 909 959 316",,"48","Quận 8, Hồ Chí Minh","310 Bông Sao","Hải sản Dung Mai 2","4","https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20s%E1%BA%A3n%20Dung%20Mai%202&query_place_id=ChIJ1bIeqtkvdTERDx5W9Lk9uEA",,"37"
"PMQ4+FF2, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng ăn chay","true",,,,"10.7386376","106.65614",,,,,,,,,,,,,,,,,"56","Quận 8, Hồ Chí Minh","PMQ4+FF2","Bánh mì chay",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20chay&query_place_id=ChIJU9dlFCMvdTER8SGSxBWhlFY",,"0"
"921C Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh 70000, Việt Nam","Nhà hàng châu Á","false","https://food.google.com/chooseprovider?restaurantId=/g/11ldv9tzcd&g2lbs=AOHF13kcY-fPZXgYDfPIMvJZS36-44W1erBHyahl3snzxWp8y3wmnsHTwn5elZ_WADzKGO6LqWxiyUAPXebq6P0L4DV0-qKp0uZe2MZhz-SoXQ7TY6J0HAM%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=mMlyZqy0OtSYkPIPue6ruAM&ei=mMlyZqy0OtSYkPIPue6ruAM&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.7340261","106.6589012","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 792 229 791",,"44","Quận 8, Hồ Chí Minh","921C Đ. Tạ Quang Bửu","Cháo Lòng & Cơm Trưa | Thành Hậu Quán","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20L%C3%B2ng%20%26%20C%C6%A1m%20Tr%C6%B0a%20%7C%20Th%C3%A0nh%20H%E1%BA%ADu%20Qu%C3%A1n&query_place_id=ChIJe84IaOgvdTERtSiDN6-09Pk","https://linktr.ee/comtrua","8"
"240 QL50, Phường 6, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng pizza","false",,,,"10.73598","106.655919","Thứ Tư","10:00 to 22:00","Thứ Năm","10:00 to 22:00","Thứ Sáu","10:00 to 22:00","Thứ Bảy","10:00 to 22:00","Chủ Nhật","10:00 to 22:00","Thứ Hai","10:00 to 22:00","Thứ Ba","10:00 to 22:00","+84 1900 6099","$$","59","Quận 8, Hồ Chí Minh","240 QL50","Domino's Pizza Liên Tỉnh 5","4.5","https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza%20Li%C3%AAn%20T%E1%BB%89nh%205&query_place_id=ChIJvT12V58vdTERluN5-UMsgIU","https://dominos.vn/","779"
"153 Đ. Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,,"10.7385176","106.6592713","Thứ Tư","10:30 to 22:30","Thứ Năm","10:30 to 22:30","Thứ Sáu","10:30 to 22:30","Thứ Bảy","10:30 to 22:30","Chủ Nhật","10:30 to 22:30","Thứ Hai","10:30 to 22:30","Thứ Ba","10:30 to 22:30",,,"46","Quận 8, Hồ Chí Minh","153 Đ. Bùi Minh Trực","Quán Cơm|Cơm Gà - Quán Cơm Tường Vy","4.6","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%7CC%C6%A1m%20G%C3%A0%20-%20Qu%C3%A1n%20C%C6%A1m%20T%C6%B0%E1%BB%9Dng%20Vy&query_place_id=ChIJOwIUvc4vdTERog-WOtK1pC8",,"9"
"190 Đ. Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng món bánh mì Thổ Nhĩ Kỳ","false",,,,"10.7383924","106.6583404","Thứ Tư","06:00 to 20:30","Thứ Năm","06:00 to 20:30","Thứ Sáu","06:00 to 20:30","Thứ Bảy","06:00 to 19:30","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 20:30","Thứ Ba","06:00 to 20:30","+84 947 272 332",,"51","Quận 8, Hồ Chí Minh","190 Đ. Bùi Minh Trực","Bánh Mì Thổ Nhĩ Kỳ CN Thanh Phong Quận 8",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Th%E1%BB%95%20Nh%C4%A9%20K%E1%BB%B3%20CN%20Thanh%20Phong%20Qu%E1%BA%ADn%208&query_place_id=ChIJQ1hj-OIvdTERXfdpxOEGmPM",,"0"
"411 Liên Tỉnh 5, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,,"10.7327793","106.6562945","Thứ Tư","10:00 to 21:30","Thứ Năm","10:00 to 21:30","Thứ Sáu","10:00 to 21:30","Thứ Bảy","10:00 to 21:30","Chủ Nhật","10:00 to 21:30","Thứ Hai","10:00 to 21:30","Thứ Ba","10:00 to 21:30","+84 28 7300 6014",,"49","Quận 8, Hồ Chí Minh","411 Liên Tỉnh 5","Popeyes Quốc Lộ 50 (Liên Tỉnh 5)","3.8","https://www.google.com/maps/search/?api=1&query=Popeyes%20Qu%E1%BB%91c%20L%E1%BB%99%2050%20(Li%C3%AAn%20T%E1%BB%89nh%205)&query_place_id=ChIJdU-K4ggvdTERzH0JkK1kBvg","https://popeyes.vn/","129"
"Đ. Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng bán đồ ăn mang về","false",,,,"10.7382993","106.6585751","Thứ Tư","16:00 to 20:30","Thứ Năm","16:00 to 20:30","Thứ Sáu","16:30 to 20:30","Thứ Bảy","16:00 to 20:30","Chủ Nhật","16:00 to 20:30","Thứ Hai","16:00 to 20:30","Thứ Ba","16:00 to 20:30","+84 774 114 369",,"55","Quận 8, Hồ Chí Minh","Đ. Bùi Minh Trực","THỊT NƯỚNG GIẢ CÀY Q8",,"https://www.google.com/maps/search/?api=1&query=TH%E1%BB%8AT%20N%C6%AF%E1%BB%9ANG%20GI%E1%BA%A2%20C%C3%80Y%20Q8&query_place_id=ChIJL1hmvrYvdTER0DRfp0l7ynY",,"0"
"895a Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,,"10.7342371","106.6627646","Thứ Tư","16:00 to 22:00","Thứ Năm","16:00 to 22:00","Thứ Sáu","16:00 to 22:00","Thứ Bảy","16:00 to 22:00","Chủ Nhật","16:00 to 22:00","Thứ Hai","16:00 to 22:00","Thứ Ba","16:00 to 22:00",,,"47","Quận 8, Hồ Chí Minh","895a Đ. Tạ Quang Bửu","Ốc Bà 9 Đồng Giá 19K","4.6","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20B%C3%A0%209%20%C4%90%E1%BB%93ng%20Gi%C3%A1%2019K&query_place_id=ChIJgwWKDgAvdTERx60lyVaC8Ec",,"43"
"133 Bông Sao, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","true",,,,"10.7385868","106.6625384","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00","+84 782 491 052",,"43","Quận 8, Hồ Chí Minh","133 Bông Sao","Cơm Chay Diệu Hiền","3.9","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Chay%20Di%E1%BB%87u%20Hi%E1%BB%81n&query_place_id=ChIJAzXOtFsudTERYZspq6TanOw","https://www.foody.vn/ho-chi-minh/com-chay-dieu-hien","26"
"PJ9F+R3F, Phường 16, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7195584","106.6226816",,,,,,,,,,,,,,,"+84 937 188 681",,"21","Quận 8, Hồ Chí Minh","PJ9F+R3F","TuanHuynh","5","https://www.google.com/maps/search/?api=1&query=TuanHuynh&query_place_id=ChIJaft_huQtdTER-ULI-FQXmY0",,"2"
"27 Đ. 156 An D. Vương, Phường 16, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7193772","106.6211956",,,,,,,,,,,,,,,"+84 867 119 530",,"23","Quận 8, Hồ Chí Minh","27 Đ. 156 An D. Vương","Kat in love 27","4.7","https://www.google.com/maps/search/?api=1&query=Kat%20in%20love%2027&query_place_id=ChIJ5-kobVstdTERHGGqACEU1Qc","http://katinlove.vn/","63"
"47, 394A Đ. Phạm Hùng, Bình Chánh, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","false",,,,"10.7342413","106.6689134","Thứ Tư","08:00 to 22:00","Thứ Năm","08:00 to 22:00","Thứ Sáu","08:00 to 22:00","Thứ Bảy","08:00 to 22:00","Chủ Nhật","08:00 to 22:00","Thứ Hai","08:00 to 22:00","Thứ Ba","08:00 to 22:00","+84 985 599 778",,"35","Bình Chánh, Hồ Chí Minh","47, 394A Đ. Phạm Hùng","MỘC QUÁN LẨU CHAY",,"https://www.google.com/maps/search/?api=1&query=M%E1%BB%98C%20QU%C3%81N%20L%E1%BA%A8U%20CHAY&query_place_id=ChIJlQRex9QvdTER059_ZsLrKgI",,"0"
"11 Đ. 156b An Đ. Vương, Phường 16, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,,"10.7196915","106.6220896",,,,,,,,,,,,,,,"+84 816 336 262",,"22","Quận 8, Hồ Chí Minh","11 Đ. 156b An Đ. Vương","Hotel Hoàng Long SG","3.7","https://www.google.com/maps/search/?api=1&query=Hotel%20Ho%C3%A0ng%20Long%20SG&query_place_id=ChIJD10FXYktdTERzVecoyE-GYU",,"7"
"khu dân cư Bình Đăng, 10 Đường số 5, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","false",,,,"10.7334506","106.6555631","Thứ Tư","15:30 to 01:30","Thứ Năm","15:30 to 01:30","Thứ Sáu","15:30 to 01:30","Thứ Bảy","15:30 to 01:30","Chủ Nhật","15:30 to 01:00","Thứ Hai","15:30 to 01:30","Thứ Ba","15:30 to 01:30","+84 909 095 666",,"40","Quận 8, Hồ Chí Minh","khu dân cư Bình Đăng, 10 Đường số 5","Phố Hải Sản",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%91%20H%E1%BA%A3i%20S%E1%BA%A3n&query_place_id=ChIJp7ZNvZAvdTERmFOzqIwGh48",,"0"
"36 Đường Phạm Đức Sơn, Phường 16, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,,"10.7195533","106.622452",,,,,,,,,,,,,,,"+84 909 772 786",,"24","Quận 8, Hồ Chí Minh","36 Đường Phạm Đức Sơn","Khách sạn Hoàng Hân","3.2","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20Ho%C3%A0ng%20H%C3%A2n&query_place_id=ChIJN-RAfzotdTERvUyRy9BYp68",,"9"
"130 Liên Tỉnh 5, Phường 6, Quận 8, Hồ Chí Minh 70000, Việt Nam","Nhà hàng hải sản","false",,,,"10.738194","106.656154","Thứ Tư","10:00 to 23:50","Thứ Năm","10:00 to 23:50","Thứ Sáu","10:00 to 23:50","Thứ Bảy","10:00 to 23:50","Chủ Nhật","10:00 to 23:50","Thứ Hai","10:00 to 23:50","Thứ Ba","10:00 to 23:50","+84 903 889 771",,"39","Quận 8, Hồ Chí Minh","130 Liên Tỉnh 5","Quán Ốc Mười","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%90c%20M%C6%B0%E1%BB%9Di&query_place_id=ChIJ0xcJWR4vdTERsIwB658o0rM","http://g.co/kgs/s2Qxej","85"
"962 Đ. Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng gia đình","false",,,,"10.734245","106.6551571","Thứ Tư","15:00 to 23:00","Thứ Năm","15:00 to 23:00","Thứ Sáu","15:00 to 23:00","Thứ Bảy","15:00 to 23:00","Chủ Nhật","15:00 to 23:00","Thứ Hai","15:00 to 23:00","Thứ Ba","15:00 to 23:00","+84 933 411 313",,"34","Quận 8, Hồ Chí Minh","962 Đ. Tạ Quang Bửu","Duy Gà 2","4.5","https://www.google.com/maps/search/?api=1&query=Duy%20G%C3%A0%202&query_place_id=ChIJWxYIexMvdTER-uoM5Vya1D0",,"13"
"124 Đ. Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng pizza","false","https://food.google.com/chooseprovider?restaurantId=/g/11hylcl03j&g2lbs=AOHF13mApdJkKg33jIWNToyrC0FUY86o7Xn7TCib8jgT9wEQedWctjFycX_RN-JgMOHwQ58rt5cC74oAXm3dmJJ7M1rbtJBfHQ_tgeAnsUSm4Gq0H93FyhA%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=sslyZt2XCoO-kPIP2oWN6AY&ei=sslyZt2XCoO-kPIP2oWN6AY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.7389206","106.6596051","Thứ Tư","15:30 to 22:00","Thứ Năm","15:30 to 22:00","Thứ Sáu","15:30 to 22:00","Thứ Bảy","15:30 to 22:00","Chủ Nhật","15:30 to 22:00","Thứ Hai","15:30 to 22:00","Thứ Ba","15:00 to 22:00",,,"33","Quận 8, Hồ Chí Minh","124 Đ. Bùi Minh Trực","Pizza Bòn Bon",,"https://www.google.com/maps/search/?api=1&query=Pizza%20B%C3%B2n%20Bon&query_place_id=ChIJK0qIn0IudTERRs1prUNIt0I","https://www.foody.vn/ho-chi-minh/pizza-bon-bon","0"
"882D Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh 70000, Việt Nam","Nhà hàng Việt Nam","false","https://food.google.com/chooseprovider?restaurantId=/g/11ks59_s_g&g2lbs=AOHF13le_taQo0jJC5nYi03PDyXxqZ-ZceMCZ0t0mfAQC2rTpHOgAmHsw-X0bbf4cOqcelCOtTMvrIUgSfUk4YIYqNXAFoAixhyITs5-CIbxrhZzbSYSL68%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=r8lyZvrZMJT7kPIP_dSjiA4&ei=r8lyZvrZMJT7kPIP_dSjiA4&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.7345764","106.6624621","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00",,,"37","Quận 8, Hồ Chí Minh","882D Đ. Tạ Quang Bửu","A Liền - Bún Mọc Hà Nội, Hủ Tiếu Nam Vang","5","https://www.google.com/maps/search/?api=1&query=A%20Li%E1%BB%81n%20-%20B%C3%BAn%20M%E1%BB%8Dc%20H%C3%A0%20N%E1%BB%99i%2C%20H%E1%BB%A7%20Ti%E1%BA%BFu%20Nam%20Vang&query_place_id=ChIJiaDeL9IvdTERfxp--Bsynv4",,"2"
"906 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh 70000, Việt Nam","Nhà hàng Trung Quốc","false",,,,"10.7344163","106.6602649","Thứ Tư","06:30 to 13:30, 17:00 to 21:00","Thứ Năm","06:30 to 13:30, 17:00 to 21:00","Thứ Sáu","06:30 to 13:30, 17:00 to 21:00","Thứ Bảy","06:30 to 13:30, 17:00 to 21:00","Chủ Nhật","06:30 to 13:30, 17:00 to 21:00","Thứ Hai","06:30 to 13:30, 17:00 to 21:00","Thứ Ba","06:30 to 13:30, 17:00 to 21:00","+84 819 318 002",,"32","Quận 8, Hồ Chí Minh","906 Đ. Tạ Quang Bửu","HO HO MEI - Điểm tâm . Mì gia","4.4","https://www.google.com/maps/search/?api=1&query=HO%20HO%20MEI%20-%20%C4%90i%E1%BB%83m%20t%C3%A2m%20.%20M%C3%AC%20gia&query_place_id=ChIJh7emyWwvdTERHuykoZm7YrQ","https://www.facebook.com/HoHoMei.DiemTam.MiGia","77"
"885 Đ. Tạ Quang Bửu, Phường 5, Quận 5, Hồ Chí Minh 751500, Việt Nam","Nhà hàng ẩm thực đồng quê","false",,,,"10.7340109","106.6573565","Thứ Tư","Mở cửa cả ngày","Thứ Năm","06:00 to 02:00","Thứ Sáu","06:00 to 03:00","Thứ Bảy","05:30 to 00:00","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","06:00 to 04:30","Thứ Ba","06:00 to 00:00","+84 906 600 260",,"27","Quận 5, Hồ Chí Minh","885 Đ. Tạ Quang Bửu","Nhà hàng việt phố","5","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20vi%E1%BB%87t%20ph%E1%BB%91&query_place_id=ChIJoZajXlcvdTER-QN6aUqoXQs",,"1"
"PMJ4+99W, QL50, Bình Hưng, Bình Chánh, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true",,,,"10.730997","106.6559516","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00",,,"26","Bình Chánh, Hồ Chí Minh","PMJ4+99W, QL50","Quán Phở Quỳnh","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20Qu%E1%BB%B3nh&query_place_id=ChIJXQ_Ze0EudTERBOvlC-iqLaE",,"4"
"phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng bít tết","true",,,,"10.7340236","106.658291","Thứ Tư","10:00 to 19:30","Thứ Năm","10:00 to 19:30","Thứ Sáu","10:00 to 19:30","Thứ Bảy","10:00 to 19:30","Chủ Nhật","10:00 to 19:30","Thứ Hai","10:00 to 19:30","Thứ Ba","10:00 to 19:30",,,"25","Quận 8, Hồ Chí Minh",,"Beef Steak French Restaurant",,"https://www.google.com/maps/search/?api=1&query=Beef%20Steak%20French%20Restaurant&query_place_id=ChIJE8KbgUMudTERwksbmSnL2AI",,"0"
"139 Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,,"10.7351626","106.6614289",,,,,,,,,,,,,,,"+84 853 413 388",,"23","Quận 1, Hồ Chí Minh","139 Nguyễn Cư Trinh","My Foods",,"https://www.google.com/maps/search/?api=1&query=My%20Foods&query_place_id=ChIJ77pDZAYvdTER1Zq3dgySBuc",,"0"
"PMM5+PVR, Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","true",,,,"10.7343721","106.6596295","Thứ Tư","14:00 to 21:00","Thứ Năm","14:00 to 21:00","Thứ Sáu","14:00 to 21:00","Thứ Bảy","14:00 to 21:00","Chủ Nhật","14:00 to 21:00","Thứ Hai","14:00 to 21:00","Thứ Ba","14:00 to 21:00",,,"22","Quận 8, Hồ Chí Minh","PMM5+PVR, Đ. Tạ Quang Bửu","926 Tạ Quang Bửu, P5, Q8","4.5","https://www.google.com/maps/search/?api=1&query=926%20T%E1%BA%A1%20Quang%20B%E1%BB%ADu%2C%20P5%2C%20Q8&query_place_id=ChIJwZJvN9cvdTERnQwELxalGNA",,"2"
"7h Đ. Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng lai Á","false","https://food.google.com/chooseprovider?restaurantId=/g/1tgcpc5x&g2lbs=AOHF13l4XR8u18oj6DpvyIbVTLBoDPNSZqIjIGw-rQOCjUkYTdEmsSUcTVQR66jIFmw_rvgm1EjiLZLtN-tdoF49aLMWEANdWGFNV6cSS0aXWnGrkXOIxEc%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=wslyZtTIKIOKur8Ptumj6AE&ei=wslyZtTIKIOKur8Ptumj6AE&fo_s=OA,SOE&opi=79508299&foub=mcpp",,,"10.7369633","106.6570623","Thứ Tư","09:00 to 22:00","Thứ Năm","09:00 to 23:00","Thứ Sáu","09:00 to 23:00","Thứ Bảy","09:00 to 23:00","Chủ Nhật","09:00 to 23:00","Thứ Hai","09:00 to 23:00","Thứ Ba","09:00 to 23:00","+84 28 3850 4848","$$","4","Quận 8, Hồ Chí Minh","7h Đ. Bùi Minh Trực","Nhà Hàng Hương Huyền Xả Gió","4.1","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20H%C6%B0%C6%A1ng%20Huy%E1%BB%81n%20X%E1%BA%A3%20Gi%C3%B3&query_place_id=ChIJu7bINUMudTERV9INTWJo_1E","http://huonghuyen.vn/","318"
"143 Bông Sao, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","true",,,,"10.7383333","106.6626267","Thứ Tư","07:00 to 21:00","Thứ Năm","07:00 to 21:00","Thứ Sáu","07:00 to 21:00","Thứ Bảy","07:00 to 21:00","Chủ Nhật","07:00 to 21:00","Thứ Hai","07:00 to 21:00","Thứ Ba","07:00 to 21:00",,,"24","Quận 8, Hồ Chí Minh","143 Bông Sao","Cơm chay An Lạc","4.8","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20chay%20An%20L%E1%BA%A1c&query_place_id=ChIJ2RIeB7ovdTERAVwxwOLoKNY",,"8"
"889 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,,"10.7342073","106.6631268","Thứ Tư","06:30 to 21:00","Thứ Năm","06:30 to 21:00","Thứ Sáu","06:30 to 21:00","Thứ Bảy","06:30 to 21:00","Chủ Nhật","06:30 to 21:00","Thứ Hai","06:30 to 21:00","Thứ Ba","06:30 to 21:00","+84 343 857 626",,"21","Quận 8, Hồ Chí Minh","889 Đ. Tạ Quang Bửu","PHỞ LYNN","4.9","https://www.google.com/maps/search/?api=1&query=PH%E1%BB%9E%20LYNN&query_place_id=ChIJ-8J8X-0vdTER6hAJZ1DXkmM",,"16"
